num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S033283;26/10/2023;21:55:00;CALL. SAN BERNARDO, 98;98;7;CHAMBERÍ;Colisión múltiple;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;440038746;4475695312;N;NULL
2023S033293;27/10/2023;0:30:00;PLAZA. CIBELES / PASEO. RECOLETOS;2;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441236099;4474575037;S;NULL
2023S033331;27/10/2023;13:55:00;CALL. CERRO MINGUETE / CALL. PEÑA DEL CUERVO;16B;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438988391;4482047060;N;NULL
2023S033375;27/10/2023;22:00:00;GTA. BILBAO, 5;5;7;CHAMBERÍ;Alcance;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;440424865;4475611710;N;NULL
2023S033444;28/10/2023;12:40:00;CALL. SOFIA / CALL. ESTOCOLMO;177A;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;449055078;4475040826;N;NULL
2023S033448;28/10/2023;15:25:00;PLAZA. ELIPTICA / CALL. MARCELO USERA;1;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;439126406;4470778099;N;NULL
2023S033545;28/10/2023;14:10:00;AVDA. CIUDAD DE BARCELONA / CALL. COMERCIO;132;3;RETIRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Mujer;NULL;NULL;442209096;4472852730;N;NULL
2023S033647;30/10/2023;13:50:00;CTRA. ZARZON, 6;6;9;MONCLOA-ARAVACA;Caída;Nublado;Bicicleta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;433789931;4474061162;N;NULL
2023S033661;30/10/2023;16:51:00;CALL. ALMAGRO / CALL. ZURBANO;9;7;CHAMBERÍ;Colisión lateral;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;2;Ingreso inferior o igual a 24 horas;441166645;4475661834;N;NULL
2023S033678;30/10/2023;18:05:00;CRUCE;5;14;MORATALAZ;Alcance;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;NULL;NULL;444160308;4473558739;N;NULL
2023S033682;30/10/2023;19:45:00;CALL. BRUJAS, 3A;3A;14;MORATALAZ;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446932149;4472874036;N;NULL
2023S033692;30/10/2023;21:00:00;CALL. BENJAMIN PALENCIA / AVDA. PABLO NERUDA;3;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445629477;4471667474;N;NULL
2023S033746;31/10/2023;18:00:00;CALL. FUENTE CARRANTONA / PSAJE. COBEÑA;31;14;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;446369579;4473096156;N;NULL
2023S033747;31/10/2023;18:00:00;CALL. DOCTOR ESQUERDO, 42;42;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;443240213;4474796505;N;NULL
2023S033788;31/10/2023;23:40:00;CALLE TOLEDO;47;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439935622;4473728379;N;NULL
2023S033838;01/11/2023;3:44:00;CALL. JACOMETREZO, 7;7;1;CENTRO;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;NULL;NULL;440020478;4474636607;S;NULL
2023S033869;01/11/2023;7:33:00;CALL. RAMIREZ DE PRADO / CALL. BUSTAMANTE;1A;2;ARGANZUELA;Colisión lateral;Nublado;Bicicleta;Conductor;De 18 a 20 años;Mujer;2;Ingreso inferior o igual a 24 horas;441171790;4472464132;S;NULL
2023S033876;01/11/2023;11:00:00;CALL. ANILLO VERDE  FAROLA 44.  PK 47.800;44;19;VICÁLVARO;Colisión frontal;Nublado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;436775914;4477846574;N;NULL
2023S033876;01/11/2023;11:00:00;CALL. ANILLO VERDE  FAROLA 44.  PK 47.800;44;19;VICÁLVARO;Colisión frontal;Nublado;Bicicleta;Conductor;De 55 a 59 años;Hombre;3;Ingreso superior a 24 horas;436775914;4477846574;N;NULL
2023S033954;17/11/2023;15:25:00;CALL. BRAVO MURILLO, 180;180;6;TETUÁN;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440405378;4478401774;N;NULL
2023S034065;03/11/2023;20:03:00;CALL. BRAVO MURILLO, 222;222;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440548675;4478824492;N;NULL
2023S034128;04/11/2023;13:00:00;PASEO. DELICIAS / CALL. PALOS DE LA FRONTERA;44B;2;ARGANZUELA;Colisión lateral;Nublado;Bicicleta;Conductor;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441128051;4472718667;N;NULL
2023S034130;04/11/2023;13:20:00;GTA. LOPEZ DE HOYOS / CALL. LOPEZ DE HOYOS;8;5;CHAMARTÍN;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442310276;4476871378;N;NULL
2023S034164;04/11/2023;20:00:00;CALL. PUERTO DE PORZUNA, 48;48;18;VILLA DE VALLECAS;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Hombre;2;Ingreso inferior o igual a 24 horas;446919698;4469304158;N;NULL
2023S034164;04/11/2023;20:00:00;CALL. PUERTO DE PORZUNA, 48;48;18;VILLA DE VALLECAS;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;446919698;4469304158;N;NULL
2023S034250;05/11/2023;18:55:00;CALL. SANCHO DAVILA, 3;3;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;443834845;4475545666;N;NULL
2023S034319;05/11/2023;5:00:00;CALL. CONDE DE ROMANONES, 16;16;1;CENTRO;Caída;Se desconoce;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440181832;4473811818;N;NULL
2023S034378;07/11/2023;13:40:00;PASEO. RECOLETOS, 7;7;1;CENTRO;Otro;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441221895;4474702389;N;NULL
2023S034382;07/11/2023;14:30:00;AVDA. LAS SUERTES / AVDA. LA GAVIA;20;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;NULL;NULL;448102698;4469350200;N;NULL
2023S034419;07/11/2023;15:10:00;PASEO. CASTELLANA / PLAZA. LIMA;97;6;TETUÁN;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 55 a 59 años;Mujer;NULL;NULL;441417024;4478107355;N;NULL
2023S034466;08/11/2023;13:29:00;CALL. BARQUILLO, 15;15;1;CENTRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440983483;4474776914;N;NULL
2023S034477;08/11/2023;15:30:00;CALL. EMILIO FERRARI, 70;70;15;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445697776;4475684352;N;NULL
2023S034560;08/11/2023;14:00:00;PASEO. INFANTA ISABEL, 5;5;3;RETIRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;441458928;4473259633;N;NULL
2023S034584;09/11/2023;15:20:00;CALL. ARGANDA / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS;1;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440035018;4472542683;N;NULL
2023S034646;10/11/2023;14:00:00;AUTOV. M-607, +01385S;+01385S;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441719224;4486110068;N;NULL
2023S034681;10/11/2023;20:00:00;CALL. SANTA ENGRACIA, 39;39;7;CHAMBERÍ;Atropello a persona;Se desconoce;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440827276;4475956037;N;NULL
2023S034681;10/11/2023;20:00:00;CALL. SANTA ENGRACIA, 39;39;7;CHAMBERÍ;Atropello a persona;Se desconoce;Bicicleta;Peatón;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440827276;4475956037;N;NULL
2023S034757;11/11/2023;11:15:00;CALL. FERMIN CABALLERO / CALL. FERMIN CABALLERO;75;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439485943;4481474834;N;NULL
2023S034757;11/11/2023;11:15:00;CALL. FERMIN CABALLERO / CALL. FERMIN CABALLERO;75;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Pasajero;De 6 a 9 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439485943;4481474834;N;NULL
2023S034763;11/11/2023;13:20:00;CMNO. CHINA A VALLECAS, 10;10;18;VILLA DE VALLECAS;Caída;Nublado;Bicicleta;Conductor;De 18 a 20 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;444656145;4467804083;N;NULL
2023S034765;10/11/2023;21:20:00;CALL. NEBULOSAS / CALL. ESTRELLA DENEBOLA;2A;2;ARGANZUELA;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;441976984;4471777938;N;NULL
2023S034776;11/11/2023;18:05:00;CALL. ALCALDE LOPEZ CASERO / CALL. ALCALA;1;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;444410165;4475939428;N;NULL
2023S034776;11/11/2023;18:05:00;CALL. ALCALDE LOPEZ CASERO / CALL. ALCALA;1;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 18 a 20 años;Mujer;3;Ingreso superior a 24 horas;444410165;4475939428;N;NULL
2023S034815;10/11/2023;23:51:00;GTA. SAN VICENTE / PASEO. FLORIDA;1;9;MONCLOA-ARAVACA;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;NULL;NULL;438858803;4474633811;N;NULL
2023S034855;12/11/2023;9:55:00;PQUE. MADRID RIO, +00500E;+00500E;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439280227;4472302370;N;NULL
2023S034855;12/11/2023;9:55:00;PQUE. MADRID RIO, +00500E;+00500E;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;439280227;4472302370;N;NULL
2023S034867;12/11/2023;16:03:00;CALL. CAVANILLES, 27;27;3;RETIRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;442695985;4473010336;N;NULL
2023S034871;12/11/2023;17:00:00;TRVA. IVAN DE VARGAS / PASEO. SAN ILLAN;3;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438524168;4472695348;N;NULL
2023S034920;12/11/2023;13:40:00;PQUE. CASA DE CAMPO / PTA. ZARZON;0;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;435310706;4473293093;N;NULL
2023S034940;13/11/2023;13:50:00;SAGASTA - COVARRUBIAS;1;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440846912;4475503043;N;NULL
2023S034973;13/11/2023;15:30:00;PASEO. ACACIAS / CALL. LAUREL;12;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;440016135;4472824803;N;NULL
2023S034982;13/11/2023;21:55:00;AVDA. GRAN VIA DE SAN FRANCISCO, 17;17;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439464594;4473443838;N;NULL
2023S035004;14/11/2023;11:40:00;CALL. ALONSO QUIJANO / CALL. NUESTRA SEÑORA DE VALVERDE;2;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;NULL;NULL;441880650;4484033578;N;NULL
2023S035025;09/11/2023;21:00:00;CALL. VILLASANDINO, 1;1;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;436568259;4473175975;N;NULL
2023S035059;14/11/2023;19:45:00;CTRA. M-616, KM 1,200;+00700E;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441519323;4489234928;N;NULL
2023S035059;14/11/2023;19:45:00;CTRA. M-616, KM 1,200;+00700E;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Peatón;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;441519323;4489234928;N;NULL
2023S035085;15/11/2023;8:15:00;CALL. BRAVO MURILLO, 294;294;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440861320;4479296668;N;NULL
2023S035103;15/11/2023;14:10:00;CALL. ALCAUDON / CALL. CABO NICOLAS MUR;46;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;14;Sin asistencia sanitaria;437707864;4471886016;N;NULL
2023S035148;16/11/2023;6:15:00;CALL. TOLEDO, 140;140;2;ARGANZUELA;Colisión lateral;NULL;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439471684;4472770566;N;NULL
2023S035207;10/11/2023;19:35:00;CALL. TOLEDO, 82;82;1;CENTRO;Alcance;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;NULL;NULL;439704932;4473339415;N;NULL
2023S035263;17/11/2023;7:58:00;CALL. GENOVA, 23;23;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441232601;4475297057;N;NULL
2023S035292;17/11/2023;20:08:00;CALL. MARQUES DE VIANA, 20;20;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;2;Ingreso inferior o igual a 24 horas;440577754;4479264501;N;NULL
2023S035308;17/11/2023;23:24:00;CALL. MARQUES DE VIANA / CALL. CEUTA;4;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440693676;4479182499;N;NULL
2023S035312;18/11/2023;0:23:00;CALL. SEPULVEDA, 212;212;10;LATINA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;435969526;4472529672;N;NULL
2023S035364;14/11/2023;14:05:00;AVDA. MORATALAZ, 46;46;14;MORATALAZ;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444211458;4473106483;N;NULL
2023S035373;18/11/2023;15:50:00;CALL. MARCELO USERA / CALL. MONEDEROS;13;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;440505802;4470963982;N;NULL
2023S035382;17/11/2023;21:45:00;CALL. PRINCIPE, 20;20;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;440587132;4474072044;N;NULL
2023S035382;17/11/2023;21:45:00;CALL. PRINCIPE, 20;20;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 15 a 17 años;Mujer;1;Atención en urgencias sin posterior ingreso;440587132;4474072044;N;NULL
2023S035400;18/11/2023;21:28:00;AVDA. ALFONSO XIII / AVDA. RAMON Y CAJAL;43;5;CHAMARTÍN;Colisión múltiple;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;443400633;4478183110;N;NULL
2023S035466;19/11/2023;9:15:00;AVDA. LOS ROSALES / AVDA. ANDALUCIA;1;12;USERA;Alcance;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441115570;4468887506;N;NULL
2023S035556;20/11/2023;15:40:00;CALL. JOSE ABASCAL / CALL. ZURBANO;8;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441234589;4476623255;N;NULL
2023S035599;21/11/2023;7:45:00;CALL. HIEDRA, 26;26;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442426295;4480456169;N;NULL
2023S035638;21/11/2023;15:15:00;CALL. RUMANIA / CALL. SUECIA;14;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;448282467;4474786178;N;NULL
2023S035668;21/11/2023;21:10:00;CALL. CARRANZA, 21;21;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;440240324;4475648096;N;NULL
2023S035691;21/11/2023;12:40:00;GTA. LUXEMBURGO, 2;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447418443;4479337888;N;NULL
2023S035705;22/11/2023;12:10:00;AVDA. MANZANARES / CALL. SAN ARMENGOL;218;12;USERA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;440624132;4471241688;N;NULL
2023S035714;22/11/2023;13:10:00;AVDA. MORATALAZ, 183;183;14;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;445325003;4473307148;N;NULL
2023S035716;21/11/2023;21:55:00;CALL. CARDENAL BELLUGA / CALL. ROMA;14;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443554417;4475820203;N;NULL
2023S035806;23/11/2023;15:15:00;CALL. MINERVA, 65;65;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448865478;4472259423;N;NULL
2023S035815;23/11/2023;14:49:00;CALL. JOAQUIN COSTA, 53;53;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442189635;4477001713;N;NULL
2023S035828;23/11/2023;18:40:00;CALL. NUESTRA SEÑORA DE VALVERDE, 141;141;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441815036;4483297288;N;NULL
2023S035876;24/11/2023;10:20:00;AUTOV. M-30, 13XL10;13XL10;12;USERA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440990380;4470843937;N;NULL
2023S035940;24/11/2023;20:15:00;CALL. CAMINO VIEJO DE LEGANES / CALL. SAN CLEMENTE;152;11;CARABANCHEL;Colisión múltiple;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;437909852;4470282784;N;NULL
2023S035974;25/11/2023;3:10:00;PASEO. PINTOR ROSALES, 24;24;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;438997301;4475334264;S;NULL
2023S036010;25/11/2023;13:22:00;PUENTE DE FELIPE JUVARA;2;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;446896094;4477686949;N;NULL
2023S036019;24/11/2023;21:05:00;CALL. ABTAO / CALL. GRANADA;42;3;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;442589877;4472771599;N;NULL
2023S036032;25/11/2023;17:15:00;AVDA. GRAN VIA DE VILLAVERDE / AVDA. ANDALUCIA;10;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;3;Ingreso superior a 24 horas;441141741;4466338940;N;NULL
2023S036047;24/11/2023;16:32:00;CALL. LENGUAS, 22;22;17;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440268509;4466093538;N;NULL
2023S036047;24/11/2023;16:32:00;CALL. LENGUAS, 22;22;17;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peatón;De 45 a 49 años;Mujer;1;Atención en urgencias sin posterior ingreso;440268509;4466093538;N;NULL
2023S036124;26/11/2023;9:00:00;CALL. NICOLAS SALMERON, 21;21;15;CIUDAD LINEAL;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;446618542;4474449307;N;NULL
2023S036130;26/11/2023;11:40:00;AVDA. LAS FUERZAS ARMADAS / GTA. ISIDRO GONZALEZ VELAZQUEZ;112;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;4;Fallecido 24 horas;447334564;4481433768;N;NULL
2023S036131;26/11/2023;11:00:00;CALL. PUERTO DE BALBARAN / CALL. VENTA DE LA HIGUERA;109;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;443594271;4470058893;N;NULL
2023S036153;26/11/2023;15:09:00;CALL. SAN VICENTE FERRER / CALL. SAN ANDRES;10;1;CENTRO;Colisión fronto-lateral;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;NULL;NULL;440293971;4475251706;N;NULL
2023S036182;27/11/2023;6:10:00;AVDA. ALBUFERA, 11;11;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443313359;4472111789;N;NULL
2023S036277;28/11/2023;16:15:00;PLAZA. CARDENAL CISNEROS, 1;1;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;438447892;4476813518;N;NULL
2023S036277;28/11/2023;16:15:00;PLAZA. CARDENAL CISNEROS, 1;1;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438447892;4476813518;N;NULL
2023S036315;28/11/2023;21:07:00;AVDA. SANTO DOMINGO DE LA CALZADA / CALL. RABANAL DEL CAMINO;1;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;NULL;NULL;442967018;4484454256;N;NULL
